epoch	time	lr	train loss	train acc	testloss	test acc
112	1.85e+02	0.001	1.89	0.0	2.15	50.7
113	1.85e+02	0.001	1.89	0.0	2.14	50.8
114	1.85e+02	0.001	1.89	0.0	2.12	50.7
115	1.84e+02	0.001	1.89	0.0	2.15	51.0
116	1.85e+02	0.001	1.89	0.0	2.13	51.0
117	1.85e+02	0.001	1.89	0.0	2.11	50.9
118	1.85e+02	0.001	1.88	0.0	2.15	50.7
119	1.85e+02	0.001	1.89	0.0	2.11	50.5
120	1.85e+02	0.001	1.88	0.0	2.17	50.6
121	1.84e+02	0.001	1.88	0.0	2.13	51.3
122	1.84e+02	0.001	1.88	0.0	2.16	50.5
123	1.84e+02	0.001	1.88	0.0	2.13	50.8
124	1.84e+02	0.001	1.88	0.0	2.17	50.6
125	1.84e+02	0.001	1.88	0.0	2.13	51.1
126	1.84e+02	0.001	1.88	0.0	2.16	50.7
127	1.84e+02	0.001	1.88	0.0	2.18	50.4
128	1.84e+02	0.001	1.87	0.0	2.19	50.5
129	1.84e+02	0.001	1.87	0.0	2.14	51.2
130	1.84e+02	0.001	1.87	0.0	2.17	50.5
131	1.83e+02	0.001	1.88	0.0	2.1	50.8
132	1.84e+02	0.001	1.87	0.0	2.14	50.9
133	1.84e+02	0.001	1.87	0.0	2.13	50.3
134	1.84e+02	0.001	1.87	0.0	2.15	50.8
135	1.84e+02	0.001	1.87	0.0	2.13	50.6
136	1.84e+02	0.001	1.87	0.0	2.15	50.5
137	1.84e+02	0.001	1.87	0.0	2.18	50.7
138	1.84e+02	0.001	1.87	0.0	2.1	50.5
139	1.84e+02	0.001	1.86	0.0	2.13	50.4
140	1.84e+02	0.001	1.86	0.0	2.14	50.7
141	1.84e+02	0.001	1.86	0.0	2.15	50.5
142	1.84e+02	0.001	1.86	0.0	2.16	51.0
143	1.84e+02	0.001	1.86	0.0	2.14	50.5
144	1.84e+02	0.001	1.86	0.0	2.15	50.8
145	1.84e+02	0.001	1.86	0.0	2.16	50.6
146	1.83e+02	0.001	1.86	0.0	2.15	50.4
147	1.84e+02	0.001	1.85	0.0	2.16	50.6
148	1.83e+02	0.001	1.85	0.0	2.17	50.7
149	1.84e+02	0.001	1.86	0.0	2.16	49.9
